id_factura,numero,fecha,condicion_IVA,id_sucursal,id_cliente
2182,F-0001-00002182,31/10/2023,Consumidor Final,1,7
2183,F-0001-00002183,31/10/2023,Consumidor Final,1,6
2184,F-0001-00002184,31/10/2023,Consumidor Final,1,4
2185,F-0001-00002185,01/11/2023,Consumidor Final,1,6
2186,F-0001-00002186,01/11/2023,Consumidor Final,1,6
2187,F-0001-00002187,01/11/2023,Consumidor Final,1,7
2188,F-0001-00002188,01/11/2023,Consumidor Final,1,3
2189,F-0001-00002189,01/11/2023,Consumidor Final,1,8
2190,F-0001-00002190,01/11/2023,Consumidor Final,1,1
2191,F-0001-00002191,02/11/2023,Consumidor Final,1,9
2192,F-0001-00002192,02/11/2023,Consumidor Final,1,5
2193,F-0001-00002193,02/11/2023,Consumidor Final,1,9
2194,F-0001-00002194,02/11/2023,Consumidor Final,1,8
2195,F-0001-00002195,02/11/2023,Consumidor Final,1,6
2196,F-0001-00002196,02/11/2023,Consumidor Final,1,8
2197,F-0001-00002197,02/11/2023,Consumidor Final,1,4
2198,F-0001-00002198,02/11/2023,Consumidor Final,1,3
2199,F-0001-00002199,02/11/2023,Consumidor Final,1,1
2200,F-0001-00002200,02/11/2023,Consumidor Final,1,4
2201,F-0001-00002201,02/11/2023,Consumidor Final,1,4
2202,F-0001-00002202,02/11/2023,Consumidor Final,1,2
2203,F-0001-00002203,02/11/2023,Consumidor Final,1,7
2204,F-0001-00002204,02/11/2023,Consumidor Final,1,8
2205,F-0001-00002205,02/11/2023,Consumidor Final,1,9
2206,F-0001-00002206,03/11/2023,Consumidor Final,1,3
2207,F-0001-00002207,03/11/2023,Consumidor Final,1,10
2208,F-0001-00002208,03/11/2023,Consumidor Final,1,4
2209,F-0001-00002209,03/11/2023,Consumidor Final,1,10
2210,F-0001-00002210,03/11/2023,Consumidor Final,1,8
2211,F-0001-00002211,03/11/2023,Consumidor Final,1,7
2212,F-0001-00002212,06/11/2023,Consumidor Final,1,8
2213,F-0001-00002213,06/11/2023,Consumidor Final,1,9
2214,F-0001-00002214,06/11/2023,Consumidor Final,1,8
2215,F-0001-00002215,06/11/2023,Consumidor Final,1,9
2216,F-0001-00002216,06/11/2023,Consumidor Final,1,1
2217,F-0001-00002217,06/11/2023,Consumidor Final,1,9
2218,F-0001-00002218,06/11/2023,Consumidor Final,1,1
2219,F-0001-00002219,06/11/2023,Consumidor Final,1,5
2220,F-0001-00002220,06/11/2023,Consumidor Final,1,9
2221,F-0001-00002221,07/11/2023,Consumidor Final,1,5
2222,F-0001-00002222,07/11/2023,Consumidor Final,1,5
2223,F-0001-00002223,07/11/2023,Consumidor Final,1,9
2224,F-0001-00002224,07/11/2023,Consumidor Final,1,1
2225,F-0001-00002225,07/11/2023,Consumidor Final,1,10
2226,F-0001-00002226,08/11/2023,Consumidor Final,1,10
2227,F-0001-00002227,08/11/2023,Consumidor Final,1,1
2228,F-0001-00002228,08/11/2023,Consumidor Final,1,10
2229,F-0001-00002229,08/11/2023,Consumidor Final,1,1
2230,F-0001-00002230,08/11/2023,Consumidor Final,1,7
2231,F-0001-00002231,09/11/2023,Consumidor Final,1,10
2232,F-0001-00002232,09/11/2023,Consumidor Final,1,5
2233,F-0001-00002233,09/11/2023,Consumidor Final,1,1
2234,F-0001-00002234,09/11/2023,Consumidor Final,1,3
2235,F-0001-00002235,09/11/2023,Consumidor Final,1,5
2236,F-0001-00002236,09/11/2023,Consumidor Final,1,9
2237,F-0001-00002237,09/11/2023,Consumidor Final,1,3
2238,F-0001-00002238,09/11/2023,Consumidor Final,1,2
2239,F-0001-00002239,09/11/2023,Consumidor Final,1,2
2240,F-0001-00002240,09/11/2023,Consumidor Final,1,5
2241,F-0001-00002241,09/11/2023,Consumidor Final,1,10
2242,F-0001-00002242,10/11/2023,Consumidor Final,1,8
2243,F-0001-00002243,10/11/2023,Consumidor Final,1,5
2244,F-0001-00002244,10/11/2023,Consumidor Final,1,10
2245,F-0001-00002245,10/11/2023,Consumidor Final,1,9
2246,F-0001-00002246,10/11/2023,Consumidor Final,1,6
2247,F-0001-00002247,10/11/2023,Consumidor Final,1,1
2248,F-0001-00002248,10/11/2023,Consumidor Final,1,2
2249,F-0001-00002249,10/11/2023,Consumidor Final,1,4
2250,F-0001-00002250,13/11/2023,Consumidor Final,1,3
2251,F-0001-00002251,13/11/2023,Consumidor Final,1,4
2252,F-0001-00002252,13/11/2023,Consumidor Final,1,7
2253,F-0001-00002253,13/11/2023,Consumidor Final,1,5
2254,F-0001-00002254,13/11/2023,Consumidor Final,1,5
2255,F-0001-00002255,13/11/2023,Consumidor Final,1,10
2256,F-0001-00002256,14/11/2023,Consumidor Final,1,10
2257,F-0001-00002257,14/11/2023,Consumidor Final,1,8
2258,F-0001-00002258,14/11/2023,Consumidor Final,1,10
2259,F-0001-00002259,14/11/2023,Consumidor Final,1,3
2260,F-0001-00002260,14/11/2023,Consumidor Final,1,1
2261,F-0001-00002261,14/11/2023,Consumidor Final,1,6
2262,F-0001-00002262,14/11/2023,Consumidor Final,1,7
2263,F-0001-00002263,14/11/2023,Consumidor Final,1,9
2264,F-0001-00002264,14/11/2023,Consumidor Final,1,7
2265,F-0001-00002265,14/11/2023,Consumidor Final,1,3
2266,F-0001-00002266,14/11/2023,Consumidor Final,1,8
2267,F-0001-00002267,14/11/2023,Consumidor Final,1,9
2268,F-0001-00002268,14/11/2023,Consumidor Final,1,8
2269,F-0001-00002269,15/11/2023,Consumidor Final,1,7
2270,F-0001-00002270,15/11/2023,Consumidor Final,1,2
2271,F-0001-00002271,15/11/2023,Consumidor Final,1,3
2272,F-0001-00002272,15/11/2023,Consumidor Final,1,6
2273,F-0001-00002273,15/11/2023,Consumidor Final,1,6
2274,F-0001-00002274,15/11/2023,Consumidor Final,1,8
2275,F-0001-00002275,15/11/2023,Consumidor Final,1,3
2276,F-0001-00002276,15/11/2023,Consumidor Final,1,4
2277,F-0001-00002277,15/11/2023,Consumidor Final,1,2
2278,F-0001-00002278,15/11/2023,Consumidor Final,1,1
2279,F-0001-00002279,16/11/2023,Consumidor Final,1,8
2280,F-0001-00002280,16/11/2023,Consumidor Final,1,7
2281,F-0001-00002281,16/11/2023,Consumidor Final,1,1
2282,F-0001-00002282,16/11/2023,Consumidor Final,1,3
2283,F-0001-00002283,16/11/2023,Consumidor Final,1,3
2284,F-0001-00002284,16/11/2023,Consumidor Final,1,7
2285,F-0001-00002285,16/11/2023,Consumidor Final,1,6
2286,F-0001-00002286,16/11/2023,Consumidor Final,1,5
2287,F-0001-00002287,16/11/2023,Consumidor Final,1,5
2288,F-0001-00002288,16/11/2023,Consumidor Final,1,2
2289,F-0001-00002289,16/11/2023,Consumidor Final,1,4
2290,F-0001-00002290,16/11/2023,Consumidor Final,1,4
2291,F-0001-00002291,17/11/2023,Consumidor Final,1,5
2292,F-0001-00002292,17/11/2023,Consumidor Final,1,4
2293,F-0001-00002293,17/11/2023,Consumidor Final,1,1
2294,F-0001-00002294,17/11/2023,Consumidor Final,1,4
2295,F-0001-00002295,17/11/2023,Consumidor Final,1,8
2296,F-0001-00002296,17/11/2023,Consumidor Final,1,4
2297,F-0001-00002297,17/11/2023,Consumidor Final,1,10
2298,F-0001-00002298,17/11/2023,Consumidor Final,1,9
2299,F-0001-00002299,17/11/2023,Consumidor Final,1,5
2300,F-0001-00002300,20/11/2023,Consumidor Final,1,7
2301,F-0001-00002301,20/11/2023,Consumidor Final,1,9
2302,F-0001-00002302,20/11/2023,Consumidor Final,1,1
2303,F-0001-00002303,20/11/2023,Consumidor Final,1,9
2304,F-0001-00002304,20/11/2023,Consumidor Final,1,2
2305,F-0001-00002305,20/11/2023,Consumidor Final,1,9
2306,F-0001-00002306,20/11/2023,Consumidor Final,1,3
2307,F-0001-00002307,20/11/2023,Consumidor Final,1,9
2308,F-0001-00002308,21/11/2023,Consumidor Final,1,5
2309,F-0001-00002309,21/11/2023,Consumidor Final,1,5
2310,F-0001-00002310,21/11/2023,Consumidor Final,1,8
2311,F-0001-00002311,21/11/2023,Consumidor Final,1,5
2312,F-0001-00002312,21/11/2023,Consumidor Final,1,1
2313,F-0001-00002313,21/11/2023,Consumidor Final,1,10
2314,F-0001-00002314,21/11/2023,Consumidor Final,1,3
2315,F-0001-00002315,21/11/2023,Consumidor Final,1,4
2316,F-0001-00002316,21/11/2023,Consumidor Final,1,9
2317,F-0001-00002317,22/11/2023,Consumidor Final,1,7
2318,F-0001-00002318,22/11/2023,Consumidor Final,1,5
2319,F-0001-00002319,22/11/2023,Consumidor Final,1,5
2320,F-0001-00002320,22/11/2023,Consumidor Final,1,7
2321,F-0001-00002321,22/11/2023,Consumidor Final,1,4
2322,F-0001-00002322,22/11/2023,Consumidor Final,1,3
2323,F-0001-00002323,22/11/2023,Consumidor Final,1,7
2324,F-0001-00002324,22/11/2023,Consumidor Final,1,4
2325,F-0001-00002325,22/11/2023,Consumidor Final,1,6
2326,F-0001-00002326,22/11/2023,Consumidor Final,1,4
2327,F-0001-00002327,22/11/2023,Consumidor Final,1,7
2328,F-0001-00002328,22/11/2023,Consumidor Final,1,7
2329,F-0001-00002329,22/11/2023,Consumidor Final,1,7
2330,F-0001-00002330,23/11/2023,Consumidor Final,1,4
2331,F-0001-00002331,23/11/2023,Consumidor Final,1,4
2332,F-0001-00002332,23/11/2023,Consumidor Final,1,1
2333,F-0001-00002333,23/11/2023,Consumidor Final,1,5
2334,F-0001-00002334,23/11/2023,Consumidor Final,1,7
2335,F-0001-00002335,23/11/2023,Consumidor Final,1,9
2336,F-0001-00002336,23/11/2023,Consumidor Final,1,2
2337,F-0001-00002337,23/11/2023,Consumidor Final,1,5
2338,F-0001-00002338,23/11/2023,Consumidor Final,1,6
2339,F-0001-00002339,23/11/2023,Consumidor Final,1,8
2340,F-0001-00002340,23/11/2023,Consumidor Final,1,5
2341,F-0001-00002341,23/11/2023,Consumidor Final,1,10
2342,F-0001-00002342,23/11/2023,Consumidor Final,1,5
2343,F-0001-00002343,23/11/2023,Consumidor Final,1,3
2344,F-0001-00002344,23/11/2023,Consumidor Final,1,8
2345,F-0001-00002345,24/11/2023,Consumidor Final,1,4
2346,F-0001-00002346,24/11/2023,Consumidor Final,1,10
2347,F-0001-00002347,24/11/2023,Consumidor Final,1,6
2348,F-0001-00002348,24/11/2023,Consumidor Final,1,3
2349,F-0001-00002349,24/11/2023,Consumidor Final,1,3
2350,F-0001-00002350,24/11/2023,Consumidor Final,1,6
2351,F-0001-00002351,24/11/2023,Consumidor Final,1,6
2352,F-0001-00002352,24/11/2023,Consumidor Final,1,6
2353,F-0001-00002353,24/11/2023,Consumidor Final,1,5
2354,F-0001-00002354,24/11/2023,Consumidor Final,1,2
2355,F-0001-00002355,27/11/2023,Consumidor Final,1,2
2356,F-0001-00002356,27/11/2023,Consumidor Final,1,4
2357,F-0001-00002357,27/11/2023,Consumidor Final,1,1
2358,F-0001-00002358,27/11/2023,Consumidor Final,1,2
2359,F-0001-00002359,27/11/2023,Consumidor Final,1,2
2360,F-0001-00002360,27/11/2023,Consumidor Final,1,7
2361,F-0001-00002361,27/11/2023,Consumidor Final,1,1
2362,F-0001-00002362,28/11/2023,Consumidor Final,1,10
2363,F-0001-00002363,28/11/2023,Consumidor Final,1,10
2364,F-0001-00002364,28/11/2023,Consumidor Final,1,9
2365,F-0001-00002365,28/11/2023,Consumidor Final,1,2
2366,F-0001-00002366,28/11/2023,Consumidor Final,1,2
2367,F-0001-00002367,28/11/2023,Consumidor Final,1,3
2368,F-0001-00002368,28/11/2023,Consumidor Final,1,5
2369,F-0001-00002369,29/11/2023,Consumidor Final,1,5
2370,F-0001-00002370,29/11/2023,Consumidor Final,1,10
2371,F-0001-00002371,29/11/2023,Consumidor Final,1,7
2372,F-0001-00002372,29/11/2023,Consumidor Final,1,10
2373,F-0001-00002373,29/11/2023,Consumidor Final,1,5
2374,F-0001-00002374,29/11/2023,Consumidor Final,1,2
2375,F-0001-00002375,29/11/2023,Consumidor Final,1,8
2376,F-0001-00002376,30/11/2023,Consumidor Final,1,5
2377,F-0001-00002377,30/11/2023,Consumidor Final,1,5
2378,F-0001-00002378,30/11/2023,Consumidor Final,1,3
2379,F-0001-00002379,30/11/2023,Consumidor Final,1,4
2380,F-0001-00002380,30/11/2023,Consumidor Final,1,5
2381,F-0001-00002381,30/11/2023,Consumidor Final,1,6
2382,F-0001-00002382,30/11/2023,Consumidor Final,1,6
2383,F-0001-00002383,30/11/2023,Consumidor Final,1,8
2384,F-0001-00002384,30/11/2023,Consumidor Final,1,2
2385,F-0001-00002385,30/11/2023,Consumidor Final,1,7
2386,F-0001-00002386,30/11/2023,Consumidor Final,1,3
2387,F-0001-00002387,01/12/2023,Consumidor Final,1,1
2388,F-0001-00002388,01/12/2023,Consumidor Final,1,6
2389,F-0001-00002389,01/12/2023,Consumidor Final,1,10
2390,F-0001-00002390,01/12/2023,Consumidor Final,1,9
2391,F-0001-00002391,01/12/2023,Consumidor Final,1,4
2392,F-0001-00002392,01/12/2023,Consumidor Final,1,9
2393,F-0001-00002393,01/12/2023,Consumidor Final,1,8
2394,F-0001-00002394,01/12/2023,Consumidor Final,1,3
2395,F-0001-00002395,01/12/2023,Consumidor Final,1,3
2396,F-0001-00002396,01/12/2023,Consumidor Final,1,1
2397,F-0001-00002397,01/12/2023,Consumidor Final,1,3
2398,F-0001-00002398,04/12/2023,Consumidor Final,1,3
2399,F-0001-00002399,04/12/2023,Consumidor Final,1,2
2400,F-0001-00002400,04/12/2023,Consumidor Final,1,7
2401,F-0001-00002401,04/12/2023,Consumidor Final,1,5
2402,F-0001-00002402,04/12/2023,Consumidor Final,1,5
2403,F-0001-00002403,04/12/2023,Consumidor Final,1,3
2404,F-0001-00002404,04/12/2023,Consumidor Final,1,4
2405,F-0001-00002405,04/12/2023,Consumidor Final,1,4
2406,F-0001-00002406,05/12/2023,Consumidor Final,1,2
2407,F-0001-00002407,05/12/2023,Consumidor Final,1,9
2408,F-0001-00002408,05/12/2023,Consumidor Final,1,1
2409,F-0001-00002409,05/12/2023,Consumidor Final,1,5
2410,F-0001-00002410,05/12/2023,Consumidor Final,1,7
2411,F-0001-00002411,06/12/2023,Consumidor Final,1,2
2412,F-0001-00002412,06/12/2023,Consumidor Final,1,5
2413,F-0001-00002413,06/12/2023,Consumidor Final,1,2
2414,F-0001-00002414,06/12/2023,Consumidor Final,1,2
2415,F-0001-00002415,06/12/2023,Consumidor Final,1,5
2416,F-0001-00002416,06/12/2023,Consumidor Final,1,4
2417,F-0001-00002417,06/12/2023,Consumidor Final,1,7
2418,F-0001-00002418,06/12/2023,Consumidor Final,1,7
2419,F-0001-00002419,06/12/2023,Consumidor Final,1,7
2420,F-0001-00002420,06/12/2023,Consumidor Final,1,6
2421,F-0001-00002421,06/12/2023,Consumidor Final,1,5
2422,F-0001-00002422,06/12/2023,Consumidor Final,1,5
2423,F-0001-00002423,06/12/2023,Consumidor Final,1,8
2424,F-0001-00002424,06/12/2023,Consumidor Final,1,7
2425,F-0001-00002425,06/12/2023,Consumidor Final,1,4
2426,F-0001-00002426,07/12/2023,Consumidor Final,1,8
2427,F-0001-00002427,07/12/2023,Consumidor Final,1,4
2428,F-0001-00002428,07/12/2023,Consumidor Final,1,2
2429,F-0001-00002429,07/12/2023,Consumidor Final,1,1
2430,F-0001-00002430,07/12/2023,Consumidor Final,1,1
2431,F-0001-00002431,07/12/2023,Consumidor Final,1,4
2432,F-0001-00002432,07/12/2023,Consumidor Final,1,5
2433,F-0001-00002433,07/12/2023,Consumidor Final,1,4
2434,F-0001-00002434,07/12/2023,Consumidor Final,1,8
2435,F-0001-00002435,07/12/2023,Consumidor Final,1,3
2436,F-0001-00002436,07/12/2023,Consumidor Final,1,10
2437,F-0001-00002437,07/12/2023,Consumidor Final,1,3
2438,F-0001-00002438,07/12/2023,Consumidor Final,1,10
2439,F-0001-00002439,07/12/2023,Consumidor Final,1,4
2440,F-0001-00002440,07/12/2023,Consumidor Final,1,1
2441,F-0001-00002441,08/12/2023,Consumidor Final,1,8
2442,F-0001-00002442,08/12/2023,Consumidor Final,1,9
2443,F-0001-00002443,08/12/2023,Consumidor Final,1,9
2444,F-0001-00002444,08/12/2023,Consumidor Final,1,6
2445,F-0001-00002445,08/12/2023,Consumidor Final,1,1
2446,F-0001-00002446,08/12/2023,Consumidor Final,1,9
2447,F-0001-00002447,08/12/2023,Consumidor Final,1,6
2448,F-0001-00002448,08/12/2023,Consumidor Final,1,1
2449,F-0001-00002449,08/12/2023,Consumidor Final,1,6
2450,F-0001-00002450,08/12/2023,Consumidor Final,1,7
2451,F-0001-00002451,08/12/2023,Consumidor Final,1,5
2452,F-0001-00002452,08/12/2023,Consumidor Final,1,9
2453,F-0001-00002453,11/12/2023,Consumidor Final,1,6
2454,F-0001-00002454,11/12/2023,Consumidor Final,1,1
2455,F-0001-00002455,11/12/2023,Consumidor Final,1,7
2456,F-0001-00002456,11/12/2023,Consumidor Final,1,3
2457,F-0001-00002457,11/12/2023,Consumidor Final,1,1
2458,F-0001-00002458,11/12/2023,Consumidor Final,1,1
2459,F-0001-00002459,11/12/2023,Consumidor Final,1,1
2460,F-0001-00002460,12/12/2023,Consumidor Final,1,1
2461,F-0001-00002461,12/12/2023,Consumidor Final,1,9
2462,F-0001-00002462,12/12/2023,Consumidor Final,1,3
2463,F-0001-00002463,12/12/2023,Consumidor Final,1,4
2464,F-0001-00002464,12/12/2023,Consumidor Final,1,5
2465,F-0001-00002465,12/12/2023,Consumidor Final,1,7
2466,F-0001-00002466,12/12/2023,Consumidor Final,1,10
2467,F-0001-00002467,12/12/2023,Consumidor Final,1,9
2468,F-0001-00002468,12/12/2023,Consumidor Final,1,9
2469,F-0001-00002469,12/12/2023,Consumidor Final,1,1
2470,F-0001-00002470,12/12/2023,Consumidor Final,1,9
2471,F-0001-00002471,12/12/2023,Consumidor Final,1,10
2472,F-0001-00002472,13/12/2023,Consumidor Final,1,10
2473,F-0001-00002473,13/12/2023,Consumidor Final,1,7
2474,F-0001-00002474,13/12/2023,Consumidor Final,1,9
2475,F-0001-00002475,13/12/2023,Consumidor Final,1,9
2476,F-0001-00002476,13/12/2023,Consumidor Final,1,10
2477,F-0001-00002477,13/12/2023,Consumidor Final,1,9
2478,F-0001-00002478,13/12/2023,Consumidor Final,1,6
2479,F-0001-00002479,13/12/2023,Consumidor Final,1,10
2480,F-0001-00002480,13/12/2023,Consumidor Final,1,5
2481,F-0001-00002481,13/12/2023,Consumidor Final,1,5
2482,F-0001-00002482,13/12/2023,Consumidor Final,1,10
2483,F-0001-00002483,13/12/2023,Consumidor Final,1,4
2484,F-0001-00002484,13/12/2023,Consumidor Final,1,9
2485,F-0001-00002485,13/12/2023,Consumidor Final,1,3
2486,F-0001-00002486,14/12/2023,Consumidor Final,1,3
2487,F-0001-00002487,14/12/2023,Consumidor Final,1,10
2488,F-0001-00002488,14/12/2023,Consumidor Final,1,7
2489,F-0001-00002489,14/12/2023,Consumidor Final,1,8
2490,F-0001-00002490,14/12/2023,Consumidor Final,1,8
2491,F-0001-00002491,14/12/2023,Consumidor Final,1,6
2492,F-0001-00002492,14/12/2023,Consumidor Final,1,4
2493,F-0001-00002493,15/12/2023,Consumidor Final,1,2
2494,F-0001-00002494,15/12/2023,Consumidor Final,1,6
2495,F-0001-00002495,15/12/2023,Consumidor Final,1,8
2496,F-0001-00002496,15/12/2023,Consumidor Final,1,2
2497,F-0001-00002497,15/12/2023,Consumidor Final,1,4
2498,F-0001-00002498,15/12/2023,Consumidor Final,1,4
2499,F-0001-00002499,15/12/2023,Consumidor Final,1,2
2500,F-0001-00002500,15/12/2023,Consumidor Final,1,4
2501,F-0001-00002501,15/12/2023,Consumidor Final,1,10
2502,F-0001-00002502,15/12/2023,Consumidor Final,1,3
2503,F-0001-00002503,15/12/2023,Consumidor Final,1,7
2504,F-0001-00002504,15/12/2023,Consumidor Final,1,10
2505,F-0001-00002505,15/12/2023,Consumidor Final,1,2
2506,F-0001-00002506,15/12/2023,Consumidor Final,1,10
2507,F-0001-00002507,15/12/2023,Consumidor Final,1,2
2508,F-0001-00002508,18/12/2023,Consumidor Final,1,4
2509,F-0001-00002509,18/12/2023,Consumidor Final,1,3
2510,F-0001-00002510,18/12/2023,Consumidor Final,1,5
2511,F-0001-00002511,18/12/2023,Consumidor Final,1,5
2512,F-0001-00002512,18/12/2023,Consumidor Final,1,2
2513,F-0001-00002513,18/12/2023,Consumidor Final,1,9
2514,F-0001-00002514,18/12/2023,Consumidor Final,1,10
2515,F-0001-00002515,19/12/2023,Consumidor Final,1,1
2516,F-0001-00002516,19/12/2023,Consumidor Final,1,7
2517,F-0001-00002517,19/12/2023,Consumidor Final,1,3
2518,F-0001-00002518,19/12/2023,Consumidor Final,1,5
2519,F-0001-00002519,19/12/2023,Consumidor Final,1,10
2520,F-0001-00002520,19/12/2023,Consumidor Final,1,9
2521,F-0001-00002521,19/12/2023,Consumidor Final,1,9
2522,F-0001-00002522,19/12/2023,Consumidor Final,1,4
2523,F-0001-00002523,19/12/2023,Consumidor Final,1,8
2524,F-0001-00002524,19/12/2023,Consumidor Final,1,4
2525,F-0001-00002525,19/12/2023,Consumidor Final,1,3
2526,F-0001-00002526,19/12/2023,Consumidor Final,1,1
2527,F-0001-00002527,20/12/2023,Consumidor Final,1,4
2528,F-0001-00002528,20/12/2023,Consumidor Final,1,2
2529,F-0001-00002529,20/12/2023,Consumidor Final,1,4
2530,F-0001-00002530,20/12/2023,Consumidor Final,1,2
2531,F-0001-00002531,20/12/2023,Consumidor Final,1,9
2532,F-0001-00002532,20/12/2023,Consumidor Final,1,1
2533,F-0001-00002533,20/12/2023,Consumidor Final,1,10
2534,F-0001-00002534,20/12/2023,Consumidor Final,1,1
2535,F-0001-00002535,20/12/2023,Consumidor Final,1,1
2536,F-0001-00002536,20/12/2023,Consumidor Final,1,6
2537,F-0001-00002537,20/12/2023,Consumidor Final,1,6
2538,F-0001-00002538,20/12/2023,Consumidor Final,1,1
2539,F-0001-00002539,20/12/2023,Consumidor Final,1,1
2540,F-0001-00002540,20/12/2023,Consumidor Final,1,9
2541,F-0001-00002541,21/12/2023,Consumidor Final,1,10
2542,F-0001-00002542,21/12/2023,Consumidor Final,1,5
2543,F-0001-00002543,21/12/2023,Consumidor Final,1,5
2544,F-0001-00002544,21/12/2023,Consumidor Final,1,1
2545,F-0001-00002545,21/12/2023,Consumidor Final,1,2
2546,F-0001-00002546,21/12/2023,Consumidor Final,1,5
2547,F-0001-00002547,21/12/2023,Consumidor Final,1,6
2548,F-0001-00002548,21/12/2023,Consumidor Final,1,3
2549,F-0001-00002549,21/12/2023,Consumidor Final,1,7
2550,F-0001-00002550,21/12/2023,Consumidor Final,1,2
2551,F-0001-00002551,21/12/2023,Consumidor Final,1,4
2552,F-0001-00002552,21/12/2023,Consumidor Final,1,8
2553,F-0001-00002553,22/12/2023,Consumidor Final,1,9
2554,F-0001-00002554,22/12/2023,Consumidor Final,1,5
2555,F-0001-00002555,22/12/2023,Consumidor Final,1,4
2556,F-0001-00002556,22/12/2023,Consumidor Final,1,6
2557,F-0001-00002557,22/12/2023,Consumidor Final,1,10
2558,F-0001-00002558,22/12/2023,Consumidor Final,1,6
2559,F-0001-00002559,22/12/2023,Consumidor Final,1,4
2560,F-0001-00002560,22/12/2023,Consumidor Final,1,2
2561,F-0001-00002561,22/12/2023,Consumidor Final,1,9
2562,F-0001-00002562,22/12/2023,Consumidor Final,1,9
2563,F-0001-00002563,22/12/2023,Consumidor Final,1,8
