id_facturaDET,id_facturaENC,id_producto,cantidad,precio_unitario
7709,2586,5,2,18000
7710,2587,3,3,98000
7711,2588,7,1,27000
7712,2588,7,3,27000
7713,2589,2,3,650000
7714,2590,9,3,45000
7715,2590,1,3,520000
7716,2590,5,1,18000
7717,2590,9,3,45000
7718,2590,4,3,9500
7719,2591,3,3,98000
7720,2591,1,1,520000
7721,2592,8,2,32000
7722,2592,7,1,27000
7723,2592,7,1,27000
7724,2592,12,2,210000
7725,2592,1,2,520000
7726,2593,4,1,9500
7727,2594,1,2,520000
7728,2594,3,2,98000
7729,2594,7,1,27000
7730,2595,11,1,250000
7731,2595,7,3,27000
7732,2595,3,1,98000
7733,2596,1,3,520000
7734,2596,4,1,9500
7735,2596,1,3,520000
7736,2596,6,1,22000
7737,2596,1,3,520000
7738,2597,6,1,22000
7739,2597,8,1,32000
7740,2597,3,1,98000
7741,2598,5,2,18000
7742,2598,5,3,18000
7743,2599,2,2,650000
7744,2600,3,3,98000
7745,2600,3,2,98000
7746,2600,11,1,250000
7747,2600,7,3,27000
7748,2600,5,1,18000
7749,2601,1,3,520000
7750,2601,6,1,22000
7751,2601,8,3,32000
7752,2601,8,2,32000
7753,2601,9,2,45000
7754,2602,9,2,45000
7755,2602,7,3,27000
7756,2603,10,2,380000
7757,2603,3,1,98000
7758,2603,3,1,98000
7759,2603,4,2,9500
7760,2603,5,3,18000
7761,2604,4,2,9500
7762,2605,7,1,27000
7763,2606,2,1,650000
7764,2607,5,2,18000
7765,2607,3,2,98000
7766,2607,12,3,210000
7767,2608,5,1,18000
7768,2608,1,2,520000
7769,2608,2,3,650000
7770,2608,5,3,18000
7771,2609,5,3,18000
7772,2609,7,3,27000
7773,2609,3,3,98000
7774,2609,1,3,520000
7775,2609,6,1,22000
7776,2610,8,3,32000
7777,2610,4,3,9500
7778,2610,4,2,9500
7779,2611,7,1,27000
7780,2611,2,3,650000
7781,2611,3,1,98000
7782,2612,2,2,650000
7783,2612,12,2,210000
7784,2613,3,1,98000
7785,2613,10,2,380000
7786,2614,10,3,380000
7787,2614,9,1,45000
7788,2614,2,1,650000
7789,2614,3,2,98000
7790,2615,8,3,32000
7791,2615,2,3,650000
7792,2615,5,3,18000
7793,2616,2,2,650000
7794,2616,11,3,250000
7795,2616,11,2,250000
7796,2616,2,2,650000
7797,2616,5,2,18000
7798,2617,11,2,250000
7799,2618,11,2,250000
7800,2618,7,3,27000
7801,2618,10,1,380000
7802,2618,11,3,250000
7803,2618,10,1,380000
7804,2619,6,2,22000
7805,2619,6,3,22000
7806,2619,4,2,9500
7807,2619,6,1,22000
7808,2620,7,3,27000
7809,2620,9,2,45000
7810,2620,4,2,9500
7811,2621,12,1,210000
7812,2621,9,3,45000
7813,2621,11,3,250000
7814,2621,9,1,45000
7815,2622,11,3,250000
7816,2623,4,3,9500
7817,2623,7,2,27000
7818,2623,9,3,45000
7819,2623,10,1,380000
7820,2624,6,2,22000
7821,2625,1,1,520000
7822,2626,7,1,27000
7823,2627,9,1,45000
7824,2627,11,2,250000
7825,2628,3,3,98000
7826,2628,7,3,27000
7827,2628,8,2,32000
7828,2628,11,2,250000
7829,2628,3,1,98000
7830,2629,2,2,650000
7831,2629,11,2,250000
7832,2630,3,3,98000
7833,2630,12,1,210000
7834,2631,4,3,9500
7835,2631,2,1,650000
7836,2632,6,2,22000
7837,2632,12,3,210000
7838,2633,2,3,650000
7839,2634,3,1,98000
7840,2634,3,2,98000
7841,2634,8,1,32000
7842,2634,11,3,250000
7843,2634,5,1,18000
7844,2635,9,1,45000
7845,2636,11,1,250000
7846,2636,7,3,27000
7847,2636,12,3,210000
7848,2636,1,2,520000
7849,2636,1,1,520000
7850,2637,2,2,650000
7851,2637,11,3,250000
7852,2637,5,1,18000
7853,2638,3,2,98000
7854,2638,8,2,32000
7855,2638,9,3,45000
7856,2639,10,1,380000
7857,2639,9,1,45000
7858,2639,6,2,22000
7859,2640,1,2,520000
7860,2640,1,3,520000
7861,2640,4,3,9500
7862,2640,10,2,380000
7863,2640,9,1,45000
7864,2641,3,3,98000
7865,2642,5,2,18000
7866,2642,10,3,380000
7867,2642,9,2,45000
7868,2643,8,3,32000
7869,2644,1,2,520000
7870,2645,6,1,22000
7871,2646,7,3,27000
7872,2647,12,1,210000
7873,2648,7,1,27000
7874,2648,8,1,32000
7875,2648,1,3,520000
7876,2648,1,3,520000
7877,2649,10,1,380000
7878,2649,9,2,45000
7879,2649,10,2,380000
7880,2649,6,1,22000
7881,2649,4,2,9500
7882,2650,4,2,9500
7883,2650,8,3,32000
7884,2650,11,2,250000
7885,2650,11,1,250000
7886,2651,11,1,250000
7887,2651,11,2,250000
7888,2652,6,1,22000
7889,2652,1,3,520000
7890,2653,1,1,520000
7891,2653,7,2,27000
7892,2653,9,1,45000
7893,2654,1,3,520000
7894,2654,10,1,380000
7895,2654,10,1,380000
7896,2655,12,3,210000
7897,2655,7,2,27000
7898,2655,3,3,98000
7899,2655,1,3,520000
7900,2656,4,2,9500
7901,2656,7,1,27000
7902,2656,11,3,250000
7903,2656,9,2,45000
7904,2657,11,1,250000
7905,2657,1,2,520000
7906,2658,5,3,18000
7907,2659,10,2,380000
7908,2659,2,2,650000
7909,2659,1,1,520000
7910,2659,9,2,45000
7911,2660,3,1,98000
7912,2660,10,2,380000
7913,2660,3,2,98000
7914,2661,3,1,98000
7915,2661,2,2,650000
7916,2661,10,1,380000
7917,2661,2,3,650000
7918,2661,7,2,27000
7919,2662,10,3,380000
7920,2662,8,2,32000
7921,2662,3,3,98000
7922,2663,9,3,45000
7923,2663,10,1,380000
7924,2663,1,2,520000
7925,2663,8,1,32000
7926,2664,5,3,18000
7927,2664,7,2,27000
7928,2664,4,2,9500
7929,2665,9,2,45000
7930,2665,1,2,520000
7931,2666,2,3,650000
7932,2666,7,2,27000
7933,2666,7,3,27000
7934,2666,2,3,650000
7935,2667,3,2,98000
7936,2667,6,3,22000
7937,2667,1,1,520000
7938,2667,11,2,250000
7939,2667,2,1,650000
7940,2668,2,3,650000
7941,2668,1,2,520000
7942,2669,10,3,380000
7943,2669,7,1,27000
7944,2669,10,1,380000
7945,2669,7,3,27000
7946,2669,6,2,22000
7947,2670,11,2,250000
7948,2670,1,2,520000
7949,2671,3,2,98000
7950,2671,7,2,27000
7951,2671,7,3,27000
7952,2671,1,3,520000
7953,2671,12,1,210000
7954,2672,8,1,32000
7955,2672,4,1,9500
7956,2673,8,3,32000
7957,2673,1,3,520000
7958,2674,11,3,250000
7959,2674,6,1,22000
7960,2674,9,2,45000
7961,2674,11,2,250000
7962,2675,11,2,250000
7963,2675,8,3,32000
7964,2675,5,3,18000
7965,2675,4,3,9500
7966,2676,3,1,98000
7967,2676,4,1,9500
7968,2676,8,2,32000
7969,2676,9,1,45000
7970,2677,5,2,18000
7971,2677,12,1,210000
7972,2678,11,3,250000
7973,2678,3,3,98000
7974,2678,9,1,45000
7975,2678,1,3,520000
7976,2678,11,2,250000
7977,2679,11,1,250000
7978,2679,10,3,380000
7979,2679,2,2,650000
7980,2679,5,1,18000
7981,2680,8,1,32000
7982,2680,3,3,98000
7983,2680,10,2,380000
7984,2681,2,3,650000
7985,2681,1,2,520000
7986,2681,5,1,18000
7987,2682,7,3,27000
7988,2682,4,3,9500
7989,2682,7,2,27000
7990,2683,8,1,32000
7991,2684,2,1,650000
7992,2684,8,1,32000
7993,2684,5,1,18000
7994,2684,5,3,18000
7995,2685,11,1,250000
7996,2686,8,2,32000
7997,2686,5,2,18000
7998,2687,6,3,22000
7999,2687,2,3,650000
8000,2687,1,2,520000
8001,2687,6,2,22000
8002,2688,9,2,45000
8003,2688,10,1,380000
8004,2688,6,3,22000
8005,2689,2,2,650000
8006,2689,6,1,22000
8007,2690,8,3,32000
8008,2691,11,2,250000
8009,2691,11,2,250000
8010,2692,11,2,250000
8011,2692,7,2,27000
8012,2692,3,2,98000
8013,2693,1,2,520000
8014,2693,5,3,18000
8015,2693,2,3,650000
8016,2693,7,3,27000
8017,2693,8,3,32000
8018,2694,2,3,650000
8019,2694,4,2,9500
8020,2694,1,1,520000
8021,2694,1,3,520000
8022,2695,12,2,210000
8023,2695,10,2,380000
8024,2695,10,2,380000
8025,2695,10,2,380000
8026,2695,5,2,18000
8027,2696,2,3,650000
8028,2696,4,1,9500
8029,2696,2,1,650000
8030,2697,9,2,45000
8031,2697,7,3,27000
8032,2698,9,1,45000
8033,2699,12,1,210000
8034,2699,3,2,98000
8035,2699,6,2,22000
8036,2699,3,2,98000
8037,2700,9,3,45000
8038,2700,5,1,18000
8039,2700,10,3,380000
8040,2700,8,3,32000
8041,2700,4,1,9500
8042,2701,2,3,650000
8043,2701,2,1,650000
8044,2702,1,1,520000
8045,2702,9,1,45000
8046,2703,10,2,380000
8047,2703,6,3,22000
8048,2703,7,3,27000
8049,2703,11,3,250000
8050,2703,3,3,98000
8051,2704,11,1,250000
8052,2705,10,3,380000
8053,2705,7,3,27000
8054,2706,3,2,98000
8055,2706,5,1,18000
8056,2707,9,2,45000
8057,2707,3,1,98000
8058,2707,7,3,27000
8059,2707,11,2,250000
8060,2707,1,3,520000
8061,2708,6,3,22000
8062,2709,5,2,18000
8063,2709,12,3,210000
8064,2709,3,1,98000
8065,2709,10,2,380000
8066,2709,11,1,250000
8067,2710,2,1,650000
8068,2710,5,2,18000
8069,2710,11,3,250000
8070,2710,9,1,45000
8071,2710,4,2,9500
8072,2711,12,3,210000
8073,2712,4,3,9500
8074,2712,2,1,650000
8075,2712,3,1,98000
8076,2712,3,2,98000
8077,2712,8,1,32000
8078,2713,7,1,27000
8079,2713,1,3,520000
8080,2713,11,2,250000
8081,2714,12,3,210000
8082,2714,11,1,250000
8083,2714,9,1,45000
8084,2715,8,2,32000
8085,2715,6,3,22000
8086,2716,1,2,520000
8087,2716,6,1,22000
8088,2716,11,3,250000
8089,2717,1,1,520000
8090,2717,12,2,210000
8091,2717,6,3,22000
8092,2718,11,1,250000
8093,2718,5,2,18000
8094,2718,6,2,22000
8095,2719,2,2,650000
8096,2719,6,1,22000
8097,2719,4,1,9500
8098,2719,5,1,18000
8099,2720,11,3,250000
8100,2720,9,2,45000
8101,2720,1,2,520000
8102,2721,11,1,250000
8103,2721,2,3,650000
8104,2721,6,3,22000
8105,2722,8,3,32000
8106,2723,8,3,32000
8107,2723,8,2,32000
8108,2724,6,3,22000
8109,2724,11,3,250000
8110,2724,9,3,45000
8111,2724,7,2,27000
8112,2725,10,1,380000
8113,2726,7,1,27000
8114,2726,1,3,520000
8115,2726,12,2,210000
8116,2727,1,2,520000
8117,2727,9,1,45000
8118,2727,1,3,520000
8119,2727,2,1,650000
8120,2728,7,1,27000
8121,2728,1,1,520000
8122,2728,2,3,650000
8123,2728,5,1,18000
8124,2729,2,3,650000
8125,2730,1,2,520000
8126,2730,6,3,22000
8127,2731,5,1,18000
8128,2731,10,2,380000
8129,2731,7,2,27000
8130,2732,11,1,250000
8131,2733,6,2,22000
8132,2733,7,1,27000
8133,2733,9,2,45000
8134,2734,6,1,22000
8135,2734,4,1,9500
8136,2734,10,1,380000
8137,2734,4,3,9500
8138,2735,7,3,27000
8139,2735,12,3,210000
8140,2735,10,3,380000
8141,2735,5,2,18000
8142,2735,4,2,9500
8143,2736,12,2,210000
8144,2736,12,1,210000
8145,2736,6,2,22000
8146,2737,11,2,250000
8147,2738,2,1,650000
8148,2738,8,1,32000
8149,2738,4,2,9500
8150,2738,5,3,18000
8151,2739,6,1,22000
8152,2740,9,2,45000
8153,2740,9,2,45000
8154,2740,8,1,32000
8155,2740,12,2,210000
8156,2740,1,2,520000
8157,2741,6,1,22000
8158,2741,4,3,9500
8159,2741,9,1,45000
8160,2741,9,3,45000
8161,2741,7,2,27000
8162,2742,10,2,380000
8163,2742,8,2,32000
8164,2742,10,2,380000
8165,2742,7,3,27000
8166,2743,8,2,32000
8167,2743,8,3,32000
8168,2743,12,3,210000
8169,2744,6,2,22000
8170,2744,10,3,380000
8171,2744,5,1,18000
8172,2745,4,3,9500
8173,2745,10,3,380000
8174,2745,4,1,9500
8175,2745,6,1,22000
8176,2745,9,2,45000
8177,2746,8,2,32000
8178,2746,10,3,380000
8179,2746,4,3,9500
8180,2746,2,2,650000
8181,2746,4,3,9500
8182,2747,2,2,650000
8183,2747,11,2,250000
8184,2747,9,2,45000
8185,2748,5,2,18000
8186,2749,10,2,380000
8187,2750,6,3,22000
8188,2750,6,1,22000
8189,2751,12,2,210000
8190,2751,6,2,22000
8191,2751,11,2,250000
8192,2751,3,2,98000
8193,2752,2,3,650000
8194,2752,9,3,45000
8195,2752,8,1,32000
8196,2752,8,1,32000
8197,2753,4,2,9500
8198,2753,12,3,210000
8199,2753,6,2,22000
8200,2754,3,1,98000
8201,2755,9,3,45000
8202,2756,10,1,380000
8203,2756,12,3,210000
8204,2756,4,2,9500
8205,2756,12,1,210000
8206,2756,9,2,45000
8207,2757,5,3,18000
8208,2757,1,3,520000
8209,2758,10,2,380000
8210,2758,5,2,18000
8211,2759,5,3,18000
8212,2759,10,1,380000
8213,2759,6,1,22000
8214,2759,6,3,22000
8215,2760,11,1,250000
8216,2760,5,3,18000
8217,2760,3,3,98000
8218,2760,12,1,210000
8219,2760,6,1,22000
8220,2761,7,2,27000
8221,2761,8,2,32000
8222,2761,2,1,650000
8223,2762,6,1,22000
8224,2762,6,1,22000
8225,2762,4,2,9500
8226,2762,5,2,18000
8227,2762,9,2,45000
8228,2763,9,2,45000
8229,2764,5,3,18000
8230,2765,5,2,18000
8231,2765,5,3,18000
8232,2766,6,1,22000
8233,2766,2,3,650000
8234,2766,8,1,32000
8235,2767,4,3,9500
8236,2767,3,2,98000
8237,2767,4,2,9500
8238,2768,12,1,210000
8239,2768,7,3,27000
8240,2769,8,3,32000
8241,2769,10,1,380000
8242,2769,12,3,210000
8243,2770,2,3,650000
8244,2770,8,3,32000
8245,2770,12,2,210000
8246,2770,3,3,98000
8247,2770,9,3,45000
8248,2771,7,2,27000
8249,2771,9,3,45000
8250,2771,7,2,27000
8251,2772,12,3,210000
8252,2772,1,1,520000
8253,2772,3,2,98000
8254,2772,5,2,18000
8255,2773,5,2,18000
8256,2773,7,1,27000
8257,2773,12,2,210000
8258,2773,2,3,650000
8259,2774,2,2,650000
8260,2774,1,3,520000
8261,2774,12,3,210000
8262,2774,9,1,45000
8263,2774,12,2,210000
8264,2775,10,1,380000
8265,2775,12,1,210000
8266,2775,7,1,27000
8267,2776,6,2,22000
8268,2777,9,1,45000
8269,2777,10,1,380000
8270,2777,7,3,27000
8271,2778,8,3,32000
8272,2779,10,3,380000
8273,2780,1,2,520000
8274,2781,7,3,27000
8275,2781,8,2,32000
8276,2781,8,3,32000
8277,2781,12,1,210000
8278,2782,2,3,650000
8279,2782,4,3,9500
8280,2783,6,2,22000
8281,2783,9,2,45000
8282,2784,10,2,380000
8283,2784,7,3,27000
8284,2784,11,1,250000
8285,2785,5,2,18000
8286,2785,2,1,650000
8287,2786,5,1,18000
8288,2786,11,2,250000
8289,2786,8,3,32000
8290,2787,10,2,380000
8291,2787,5,3,18000
8292,2787,7,3,27000
8293,2788,7,1,27000
8294,2788,10,1,380000
8295,2788,9,3,45000
8296,2789,3,2,98000
8297,2789,6,2,22000
8298,2789,12,2,210000
8299,2789,12,2,210000
8300,2789,6,1,22000
8301,2790,8,2,32000
8302,2790,11,2,250000
8303,2790,4,3,9500
8304,2790,8,3,32000
8305,2791,7,2,27000
8306,2791,10,1,380000
8307,2791,1,3,520000
8308,2791,12,1,210000
8309,2791,2,1,650000
8310,2792,3,3,98000
8311,2792,4,2,9500
8312,2793,3,3,98000
8313,2793,6,3,22000
8314,2793,5,2,18000
8315,2793,1,2,520000
8316,2794,2,1,650000
8317,2794,5,2,18000
8318,2794,8,1,32000
8319,2795,10,3,380000
8320,2795,12,2,210000
8321,2795,12,2,210000
8322,2796,12,3,210000
8323,2796,1,1,520000
8324,2796,2,2,650000
8325,2796,1,2,520000
8326,2796,12,1,210000
8327,2797,7,1,27000
8328,2797,11,1,250000
8329,2797,10,1,380000
8330,2797,12,1,210000
8331,2798,6,1,22000
8332,2798,9,2,45000
8333,2798,2,3,650000
8334,2798,3,1,98000
8335,2798,3,3,98000
8336,2799,6,3,22000
8337,2800,4,2,9500
8338,2800,9,2,45000
8339,2800,9,2,45000
8340,2800,10,2,380000
8341,2801,1,1,520000
8342,2801,8,2,32000
8343,2801,8,2,32000
8344,2802,5,2,18000
8345,2803,9,1,45000
8346,2804,4,1,9500
8347,2805,6,3,22000
8348,2805,9,3,45000
8349,2805,3,1,98000
8350,2806,2,2,650000
8351,2807,1,3,520000
8352,2807,6,2,22000
8353,2807,6,3,22000
8354,2807,8,3,32000
8355,2808,4,3,9500
8356,2808,8,2,32000
8357,2808,5,3,18000
8358,2808,8,2,32000
8359,2809,4,2,9500
8360,2809,12,1,210000
8361,2809,3,1,98000
8362,2810,8,2,32000
8363,2810,8,2,32000
8364,2811,7,2,27000
8365,2811,10,2,380000
8366,2812,3,1,98000
8367,2812,6,2,22000
8368,2812,10,3,380000
8369,2812,4,3,9500
8370,2813,11,1,250000
8371,2813,12,3,210000
8372,2813,6,2,22000
8373,2813,11,3,250000
8374,2814,10,2,380000
8375,2814,10,2,380000
8376,2814,6,3,22000
8377,2814,7,1,27000
8378,2814,5,3,18000
8379,2815,3,2,98000
8380,2815,7,2,27000
8381,2815,4,3,9500
8382,2816,10,1,380000
8383,2816,3,3,98000
8384,2816,11,1,250000
8385,2817,10,3,380000
8386,2817,11,2,250000
8387,2818,10,2,380000
8388,2818,5,3,18000
8389,2818,2,2,650000
8390,2818,1,2,520000
8391,2818,6,1,22000
8392,2819,9,3,45000
8393,2820,2,1,650000
8394,2820,3,2,98000
8395,2821,1,3,520000
8396,2821,3,2,98000
8397,2821,9,1,45000
8398,2822,1,3,520000
8399,2823,11,3,250000
8400,2823,11,1,250000
8401,2823,6,2,22000
8402,2824,2,1,650000
8403,2824,4,3,9500
8404,2825,7,2,27000
8405,2825,8,1,32000
8406,2825,7,3,27000
8407,2825,2,2,650000
8408,2825,3,1,98000
8409,2826,6,3,22000
8410,2826,10,2,380000
8411,2826,6,2,22000
8412,2826,5,2,18000
8413,2827,10,1,380000
8414,2827,4,2,9500
8415,2827,12,2,210000
8416,2827,3,3,98000
8417,2827,9,3,45000
8418,2828,11,2,250000
8419,2828,5,3,18000
8420,2829,4,3,9500
8421,2829,2,3,650000
8422,2829,8,2,32000
8423,2830,9,1,45000
8424,2830,5,2,18000
8425,2830,6,2,22000
8426,2830,4,2,9500
8427,2830,6,3,22000
8428,2831,6,3,22000
8429,2831,3,1,98000
8430,2832,7,1,27000
8431,2833,10,1,380000
8432,2833,9,2,45000
8433,2833,7,2,27000
8434,2833,5,2,18000
8435,2833,3,2,98000
8436,2834,11,3,250000
8437,2834,9,1,45000
8438,2834,9,2,45000
8439,2835,9,2,45000
8440,2835,2,2,650000
8441,2835,3,2,98000
8442,2836,3,3,98000
8443,2836,2,2,650000
8444,2836,7,3,27000
8445,2836,10,2,380000
8446,2837,4,1,9500
8447,2838,9,1,45000
8448,2838,9,2,45000
8449,2838,2,1,650000
8450,2838,8,2,32000
8451,2838,4,3,9500
8452,2839,11,1,250000
8453,2839,8,2,32000
8454,2839,2,1,650000
8455,2840,11,1,250000
8456,2840,5,2,18000
8457,2840,12,2,210000
8458,2840,2,3,650000
8459,2841,2,3,650000
8460,2841,8,3,32000
8461,2841,10,2,380000
8462,2841,3,1,98000
8463,2842,3,3,98000
8464,2842,10,1,380000
8465,2842,9,1,45000
8466,2843,1,2,520000
8467,2843,9,3,45000
8468,2844,8,1,32000
8469,2844,3,3,98000
8470,2845,6,2,22000
8471,2845,4,2,9500
8472,2845,8,3,32000
8473,2845,6,2,22000
8474,2845,8,3,32000
8475,2846,12,1,210000
8476,2847,3,1,98000
8477,2847,7,1,27000
8478,2847,3,2,98000
8479,2848,3,2,98000
8480,2848,6,3,22000
8481,2848,2,1,650000
8482,2848,7,1,27000
8483,2849,8,2,32000
8484,2849,4,2,9500
8485,2850,2,2,650000
8486,2851,6,2,22000
8487,2851,11,3,250000
8488,2851,4,3,9500
8489,2852,3,1,98000
8490,2852,5,2,18000
8491,2852,1,2,520000
8492,2852,5,3,18000
8493,2852,11,2,250000
8494,2853,8,2,32000
8495,2853,7,3,27000
8496,2853,9,1,45000
8497,2853,7,3,27000
8498,2854,6,3,22000
8499,2854,4,1,9500
8500,2854,10,2,380000
8501,2854,1,1,520000
8502,2854,9,3,45000
8503,2855,1,1,520000
8504,2856,1,2,520000
8505,2856,7,2,27000
8506,2856,3,2,98000
8507,2856,11,3,250000
8508,2856,6,1,22000
8509,2857,5,1,18000
8510,2857,4,3,9500
8511,2858,10,1,380000
8512,2858,6,1,22000
8513,2858,1,3,520000
8514,2859,2,1,650000
8515,2859,3,3,98000
8516,2860,9,2,45000
8517,2860,10,1,380000
8518,2861,12,3,210000
8519,2862,7,2,27000
8520,2863,3,3,98000
8521,2863,8,3,32000
8522,2863,5,1,18000
8523,2863,8,2,32000
8524,2864,10,3,380000
8525,2865,3,1,98000
8526,2865,10,2,380000
8527,2865,7,1,27000
8528,2866,9,2,45000
8529,2866,7,3,27000
8530,2866,2,3,650000
8531,2866,9,3,45000
8532,2866,6,3,22000
8533,2867,12,1,210000
8534,2868,11,1,250000
8535,2869,8,1,32000
8536,2870,3,3,98000
8537,2870,1,2,520000
8538,2871,6,3,22000
8539,2872,4,3,9500
8540,2872,6,1,22000
8541,2873,7,3,27000
8542,2873,10,2,380000
8543,2873,2,1,650000
8544,2873,5,3,18000
8545,2874,12,3,210000
8546,2874,12,3,210000
8547,2874,2,3,650000
8548,2874,8,1,32000
8549,2874,11,1,250000
8550,2875,10,1,380000
8551,2875,5,2,18000
8552,2875,9,3,45000
8553,2875,7,2,27000
8554,2875,8,2,32000
8555,2876,1,1,520000
8556,2876,10,1,380000
8557,2876,1,3,520000
8558,2877,3,1,98000
8559,2878,6,1,22000
8560,2878,6,2,22000
8561,2878,11,1,250000
8562,2878,5,1,18000
8563,2879,12,3,210000
8564,2879,6,2,22000
8565,2879,9,3,45000
8566,2879,12,3,210000
8567,2879,5,2,18000
8568,2880,10,1,380000
8569,2880,12,2,210000
8570,2880,6,2,22000
8571,2880,2,1,650000
8572,2880,11,2,250000
8573,2881,8,3,32000
8574,2881,9,2,45000
8575,2882,3,1,98000
8576,2882,11,2,250000
8577,2883,5,2,18000
8578,2883,9,1,45000
8579,2883,8,3,32000
8580,2884,3,1,98000
8581,2885,1,1,520000
8582,2885,5,2,18000
8583,2885,10,1,380000
8584,2885,12,1,210000
8585,2885,8,2,32000
8586,2886,7,2,27000
8587,2886,1,2,520000
8588,2886,8,2,32000
8589,2886,1,2,520000
8590,2887,5,2,18000
8591,2888,10,1,380000
8592,2889,2,3,650000
8593,2889,12,2,210000
8594,2890,3,1,98000
8595,2890,5,1,18000
8596,2891,12,1,210000
8597,2891,8,1,32000
8598,2892,12,1,210000
8599,2892,7,3,27000
8600,2892,5,3,18000
8601,2892,9,2,45000
8602,2892,8,3,32000
8603,2893,8,1,32000
8604,2893,6,2,22000
8605,2893,12,3,210000
8606,2893,8,1,32000
8607,2894,4,3,9500
8608,2894,8,2,32000
8609,2894,4,1,9500
8610,2894,10,3,380000
8611,2894,6,3,22000
8612,2895,12,2,210000
8613,2895,8,3,32000
8614,2895,8,1,32000
8615,2895,1,3,520000
8616,2896,2,3,650000
8617,2897,11,3,250000
8618,2898,8,2,32000
8619,2899,9,1,45000
8620,2899,5,3,18000
8621,2899,6,1,22000
8622,2899,2,3,650000
8623,2900,4,3,9500
8624,2900,7,3,27000
8625,2900,6,3,22000
8626,2901,3,3,98000
8627,2901,12,3,210000
8628,2901,8,3,32000
8629,2902,7,1,27000
8630,2902,11,2,250000
8631,2903,3,3,98000
8632,2903,6,1,22000
8633,2904,1,3,520000
8634,2905,3,2,98000
8635,2905,12,1,210000
8636,2905,12,2,210000
8637,2905,4,2,9500
8638,2906,8,3,32000
8639,2906,5,2,18000
8640,2906,4,3,9500
8641,2907,6,2,22000
8642,2907,4,3,9500
8643,2907,8,3,32000
8644,2907,6,1,22000
8645,2908,11,1,250000
8646,2908,10,1,380000
8647,2908,3,3,98000
8648,2909,2,3,650000
8649,2909,3,2,98000
8650,2909,4,3,9500
8651,2909,6,3,22000
8652,2910,7,2,27000
8653,2910,9,3,45000
8654,2910,2,3,650000
8655,2910,12,1,210000
8656,2911,7,1,27000
8657,2912,10,2,380000
8658,2912,3,2,98000
8659,2913,10,3,380000
8660,2914,3,1,98000
8661,2914,3,3,98000
8662,2914,9,1,45000
8663,2915,6,2,22000
8664,2915,8,1,32000
8665,2916,9,3,45000
8666,2916,8,2,32000
8667,2917,8,2,32000
8668,2918,3,2,98000
8669,2918,9,1,45000
8670,2918,7,3,27000
8671,2919,2,2,650000
8672,2919,5,2,18000
8673,2919,1,2,520000
8674,2920,5,2,18000
8675,2920,9,1,45000
8676,2921,7,2,27000
8677,2921,5,2,18000
8678,2921,1,2,520000
8679,2922,7,1,27000
8680,2922,6,2,22000
8681,2923,9,1,45000
8682,2923,2,1,650000
8683,2923,8,3,32000
8684,2923,8,3,32000
8685,2923,6,3,22000
8686,2924,7,1,27000
8687,2925,6,3,22000
8688,2925,6,2,22000
8689,2925,11,3,250000
8690,2925,8,3,32000
8691,2926,7,3,27000
8692,2927,6,1,22000
8693,2927,10,1,380000
8694,2928,12,2,210000
8695,2929,2,1,650000
8696,2929,6,2,22000
8697,2929,7,1,27000
8698,2929,9,2,45000
8699,2930,7,3,27000
8700,2930,9,1,45000
8701,2930,1,3,520000
8702,2931,3,2,98000
8703,2931,12,2,210000
8704,2932,6,3,22000
8705,2932,1,2,520000
8706,2933,7,1,27000
8707,2933,5,1,18000
8708,2934,9,2,45000
8709,2934,12,1,210000
8710,2935,10,3,380000
8711,2935,7,3,27000
8712,2935,2,1,650000
8713,2935,6,2,22000
8714,2936,4,3,9500
8715,2936,10,2,380000
8716,2937,12,2,210000
8717,2937,3,3,98000
8718,2937,8,2,32000
8719,2937,8,3,32000
8720,2937,4,1,9500
8721,2938,1,2,520000
